claim_id,claim_date,insurer_license_plate,insurer_phone_number,insurer_email,insurer_address,repair_shop,bank_account,claim_location,third_party_license_plate,is_fraud
20000264,2024-01-03,PLT101186,+34600003262,user2939@ex.com,STREET_930,SHOP_552,ES761000003863,LOC_668,TP_5757,0
20000263,2024-01-03,PLT107604,+34600002227,user1390@ex.com,STREET_1201,SHOP_948,ES761000000103,LOC_961,TP_6205,0
20000251,2024-01-03,PLT100623,+34600000555,user4602@ex.com,STREET_2701,SHOP_979,ES761000003131,LOC_1176,TP_5758,1
20000254,2024-01-03,PLT104273,+34600002488,user1073@ex.com,STREET_2320,SHOP_178,ES761000000915,LOC_52,TP_1718,0
20000253,2024-01-03,PLT106014,+34600000724,user1081@ex.com,STREET_2078,SHOP_199,ES761000003177,LOC_355,TP_585,0
20000252,2024-01-03,PLT105057,+34600001704,user1971@ex.com,STREET_2563,SHOP_922,ES761000003254,LOC_1130,TP_4607,1
20000250,2024-01-03,PLT100638,+34600003825,user3094@ex.com,STREET_2860,SHOP_671,ES761000003315,LOC_22,TP_4072,0
20000249,2024-01-03,PLT103067,+34600000299,user4309@ex.com,STREET_915,SHOP_596,ES761000001432,LOC_430,TP_5620,1
20000248,2024-01-03,PLT101802,+34600002634,user2117@ex.com,STREET_309,SHOP_712,ES761000002788,LOC_179,TP_7272,1
20000247,2024-01-03,PLT100694,+34600001295,user299@ex.com,STREET_1968,SHOP_41,ES761000001438,LOC_950,TP_2384,0
20000265,2024-01-03,PLT107829,+34600000010,user890@ex.com,STREET_2129,SHOP_377,ES761000001188,LOC_397,TP_4615,0
20000246,2024-01-03,PLT104123,+34600000490,user3886@ex.com,STREET_114,SHOP_550,ES761000003882,LOC_639,TP_7587,0
20000255,2024-01-03,PLT102886,+34600001436,user2535@ex.com,STREET_1791,SHOP_174,ES761000000539,LOC_301,TP_5898,0
20000266,2024-01-03,PLT103477,+34600003794,user1224@ex.com,STREET_2356,SHOP_281,ES761000001948,LOC_863,TP_3096,0
20000278,2024-01-03,PLT101327,+34600001031,user3638@ex.com,STREET_2788,SHOP_314,ES761000000507,LOC_887,TP_7501,0
20000268,2024-01-03,PLT104918,+34600001962,user4185@ex.com,STREET_1704,SHOP_437,ES761000000681,LOC_29,TP_3284,0
20000288,2024-01-03,PLT104249,+34600003718,user2066@ex.com,STREET_1490,SHOP_414,ES761000002495,LOC_499,TP_6413,0
20000287,2024-01-03,PLT101416,+34600002277,user4204@ex.com,STREET_763,SHOP_639,ES761000003845,LOC_906,TP_7121,0
20000286,2024-01-03,PLT107184,+34600003859,user2961@ex.com,STREET_552,SHOP_410,ES761000002158,LOC_232,TP_604,0
20000285,2024-01-03,PLT107090,+34600000921,user2024@ex.com,STREET_2016,SHOP_562,ES761000003152,LOC_825,TP_4409,0
20000284,2024-01-03,PLT105057,+34600003895,user1073@ex.com,STREET_2276,SHOP_637,ES761000000964,LOC_314,TP_2758,0
20000283,2024-01-03,PLT104007,+34600003306,user2564@ex.com,STREET_660,SHOP_212,ES761000002082,LOC_822,TP_4593,0
20000282,2024-01-03,PLT100092,+34600001120,user3404@ex.com,STREET_1014,SHOP_341,ES761000003019,LOC_725,TP_5123,0
20000281,2024-01-03,PLT105228,+34600003298,user2097@ex.com,STREET_908,SHOP_796,ES761000002215,LOC_98,TP_353,0
20000280,2024-01-03,PLT100926,+34600001407,user1064@ex.com,STREET_1826,SHOP_937,ES761000003898,LOC_528,TP_7425,0
20000279,2024-01-03,PLT102967,+34600001583,user1881@ex.com,STREET_2833,SHOP_350,ES761000002314,LOC_1115,TP_5683,0
20000277,2024-01-03,PLT101435,+34600002798,user1299@ex.com,STREET_2856,SHOP_722,ES761000003359,LOC_231,TP_4806,0
20000276,2024-01-03,PLT103256,+34600000312,user1125@ex.com,STREET_2794,SHOP_850,ES761000003151,LOC_238,TP_5879,0
20000275,2024-01-03,PLT102384,+34600000405,user325@ex.com,STREET_315,SHOP_464,ES761000001058,LOC_1048,TP_7921,0
20000274,2024-01-03,PLT107173,+34600002458,user3868@ex.com,STREET_377,SHOP_218,ES761000002154,LOC_982,TP_7129,0
20000273,2024-01-03,PLT105148,+34600003941,user44@ex.com,STREET_2418,SHOP_455,ES761000000970,LOC_622,TP_7827,0
20000272,2024-01-03,PLT105798,+34600000505,user1311@ex.com,STREET_2941,SHOP_163,ES761000000114,LOC_509,TP_1585,0
20000271,2024-01-03,PLT105214,+34600003535,user1165@ex.com,STREET_555,SHOP_713,ES761000002176,LOC_754,TP_6047,0
20000270,2024-01-03,PLT105537,+34600003643,user3843@ex.com,STREET_2807,SHOP_751,ES761000000042,LOC_706,TP_272,0
20000269,2024-01-03,PLT102354,+34600003729,user1169@ex.com,STREET_2933,SHOP_460,ES761000001187,LOC_659,TP_3949,0
20000267,2024-01-03,PLT102286,+34600002362,user719@ex.com,STREET_1693,SHOP_958,ES761000003206,LOC_383,TP_3650,0
20000245,2024-01-03,PLT102354,+34600000721,user4290@ex.com,STREET_100,SHOP_24,ES761000003964,LOC_51,TP_7992,0
20000243,2024-01-03,PLT104971,+34600003364,user2417@ex.com,STREET_121,SHOP_553,ES761000001045,LOC_953,TP_6336,0
20000242,2024-01-03,PLT105202,+34600002393,user596@ex.com,STREET_1521,SHOP_77,ES761000003678,LOC_343,TP_3629,0
20000218,2024-01-03,PLT107173,+34600001456,user2659@ex.com,STREET_2975,SHOP_771,ES761000001014,LOC_208,TP_6393,0
20000217,2024-01-03,PLT107236,+34600001687,user3270@ex.com,STREET_2086,SHOP_559,ES761000003740,LOC_569,TP_1162,0
20000216,2024-01-03,PLT101083,+34600000158,user3808@ex.com,STREET_605,SHOP_531,ES761000003173,LOC_1192,TP_6211,0
20000215,2024-01-03,PLT102567,+34600002778,user1715@ex.com,STREET_1155,SHOP_710,ES761000003912,LOC_380,TP_7770,0
20000214,2024-01-03,PLT105550,+34600003800,user1864@ex.com,STREET_266,SHOP_499,ES761000000123,LOC_867,TP_7319,0
20000213,2024-01-03,PLT107215,+34600002027,user4693@ex.com,STREET_2660,SHOP_830,ES761000002500,LOC_692,TP_2887,0
20000212,2024-01-03,PLT107872,+34600000421,user1709@ex.com,STREET_165,SHOP_739,ES761000000670,LOC_1137,TP_4296,1
20000211,2024-01-03,PLT107335,+34600003236,user3424@ex.com,STREET_547,SHOP_416,ES761000002904,LOC_1138,TP_6756,0
20000219,2024-01-03,PLT104184,+34600002104,user4818@ex.com,STREET_617,SHOP_470,ES761000003645,LOC_623,TP_7783,0
20000209,2024-01-03,PLT100283,+34600003994,user2563@ex.com,STREET_1252,SHOP_615,ES761000002295,LOC_520,TP_7178,0
20000207,2024-01-03,PLT106325,+34600000574,user3699@ex.com,STREET_1853,SHOP_392,ES761000001292,LOC_527,TP_306,0
20000206,2024-01-03,PLT102398,+34600000073,user3416@ex.com,STREET_2540,SHOP_39,ES761000002282,LOC_192,TP_7201,0
20000205,2024-01-03,PLT106937,+34600003803,user1796@ex.com,STREET_38,SHOP_660,ES761000000034,LOC_1110,TP_7849,0
20000204,2024-01-03,PLT102345,+34600001169,user4685@ex.com,STREET_109,SHOP_447,ES761000002643,LOC_760,TP_1062,0
20000203,2024-01-03,PLT105237,+34600001180,user1290@ex.com,STREET_2680,SHOP_915,ES761000003528,LOC_1096,TP_588,0
20000202,2024-01-03,PLT104548,+34600000030,user3356@ex.com,STREET_2005,SHOP_121,ES761000001193,LOC_758,TP_1769,0
20000201,2024-01-03,PLT103821,+34600002590,user2753@ex.com,STREET_2710,SHOP_396,ES761000001221,LOC_566,TP_4255,0
20000244,2024-01-03,PLT106019,+34600003372,user3064@ex.com,STREET_2613,SHOP_255,ES761000000155,LOC_839,TP_1018,0
20000208,2024-01-03,PLT103395,+34600003246,user4439@ex.com,STREET_1993,SHOP_817,ES761000001197,LOC_625,TP_5629,0
20000220,2024-01-03,PLT106338,+34600001795,user119@ex.com,STREET_2083,SHOP_677,ES761000003337,LOC_892,TP_3978,0
20000210,2024-01-03,PLT105795,+34600000262,user2137@ex.com,STREET_2305,SHOP_774,ES761000000238,LOC_890,TP_794,0
20000222,2024-01-03,PLT104305,+34600003321,user2888@ex.com,STREET_2879,SHOP_336,ES761000000640,LOC_51,TP_4225,0
20000241,2024-01-03,PLT102698,+34600001034,user3706@ex.com,STREET_933,SHOP_353,ES761000001308,LOC_1109,TP_7009,1
20000221,2024-01-03,PLT100486,+34600001459,user2552@ex.com,STREET_1225,SHOP_391,ES761000003820,LOC_269,TP_3143,0
20000240,2024-01-03,PLT103577,+34600000728,user3429@ex.com,STREET_1081,SHOP_798,ES761000000360,LOC_494,TP_5545,0
20000239,2024-01-03,PLT100077,+34600001248,user4939@ex.com,STREET_1825,SHOP_593,ES761000000827,LOC_1105,TP_6322,0
20000238,2024-01-03,PLT101926,+34600002208,user1725@ex.com,STREET_1977,SHOP_262,ES761000001458,LOC_1167,TP_5446,0
20000237,2024-01-03,PLT107774,+34600001336,user153@ex.com,STREET_2372,SHOP_776,ES761000000531,LOC_1033,TP_4710,0
20000235,2024-01-03,PLT100361,+34600001643,user3676@ex.com,STREET_168,SHOP_183,ES761000000972,LOC_1066,TP_7007,0
20000234,2024-01-03,PLT100433,+34600003861,user3406@ex.com,STREET_1621,SHOP_394,ES761000003937,LOC_286,TP_2902,0
20000233,2024-01-03,PLT100618,+34600000792,user3816@ex.com,STREET_603,SHOP_867,ES761000001178,LOC_499,TP_4039,0
20000232,2024-01-03,PLT103071,+34600000366,user4763@ex.com,STREET_923,SHOP_64,ES761000002736,LOC_1054,TP_3420,0
20000236,2024-01-03,PLT107047,+34600000768,user1770@ex.com,STREET_2090,SHOP_287,ES761000001933,LOC_128,TP_1782,0
20000231,2024-01-03,PLT101597,+34600001113,user4185@ex.com,STREET_2182,SHOP_268,ES761000000492,LOC_452,TP_2093,0
20000223,2024-01-03,PLT101250,+34600001702,user3317@ex.com,STREET_1389,SHOP_655,ES761000002296,LOC_447,TP_2712,0
20000225,2024-01-03,PLT107899,+34600001737,user1283@ex.com,STREET_170,SHOP_768,ES761000002258,LOC_479,TP_6379,0
20000226,2024-01-03,PLT102076,+34600001055,user760@ex.com,STREET_2348,SHOP_126,ES761000002619,LOC_1023,TP_3505,0
20000227,2024-01-03,PLT107557,+34600003294,user6@ex.com,STREET_1321,SHOP_253,ES761000001016,LOC_110,TP_287,0
20000224,2024-01-03,PLT104755,+34600001696,user1368@ex.com,STREET_2281,SHOP_775,ES761000000181,LOC_31,TP_4319,0
20000229,2024-01-03,PLT104331,+34600003249,user3979@ex.com,STREET_801,SHOP_308,ES761000000779,LOC_1083,TP_4713,0
20000230,2024-01-03,PLT103247,+34600000479,user1739@ex.com,STREET_1363,SHOP_900,ES761000002261,LOC_1007,TP_2811,0
20000228,2024-01-03,PLT103524,+34600003266,user1107@ex.com,STREET_2360,SHOP_460,ES761000002786,LOC_699,TP_29,0
20000351,2024-01-04,PLT104755,+34600003920,user1719@ex.com,STREET_900,SHOP_944,ES761000000831,LOC_181,TP_1494,0
20000358,2024-01-04,PLT105554,+34600001355,user2100@ex.com,STREET_1747,SHOP_218,ES761000000514,LOC_677,TP_310,0
20000359,2024-01-04,PLT104021,+34600002878,user451@ex.com,STREET_2147,SHOP_366,ES761000001543,LOC_4,TP_5556,0
20000357,2024-01-04,PLT102935,+34600001951,user2670@ex.com,STREET_495,SHOP_785,ES761000000925,LOC_135,TP_3395,0
20000356,2024-01-04,PLT106268,+34600000125,user2529@ex.com,STREET_1710,SHOP_271,ES761000001306,LOC_230,TP_91,0
20000355,2024-01-04,PLT102467,+34600002427,user4327@ex.com,STREET_1347,SHOP_146,ES761000000984,LOC_882,TP_1019,0
20000354,2024-01-04,PLT100284,+34600000504,user3887@ex.com,STREET_685,SHOP_185,ES761000002689,LOC_978,TP_6209,0
20000353,2024-01-04,PLT106345,+34600002755,user4446@ex.com,STREET_254,SHOP_460,ES761000000267,LOC_45,TP_2796,0
20000352,2024-01-04,PLT104987,+34600001696,user4621@ex.com,STREET_2976,SHOP_577,ES761000001373,LOC_1108,TP_6828,1
20000350,2024-01-04,PLT103693,+34600001263,user650@ex.com,STREET_743,SHOP_339,ES761000001662,LOC_552,TP_105,0
20000340,2024-01-04,PLT103641,+34600002511,user4741@ex.com,STREET_2407,SHOP_787,ES761000002023,LOC_480,TP_3529,0
20000348,2024-01-04,PLT101069,+34600003465,user1895@ex.com,STREET_15,SHOP_422,ES761000003698,LOC_764,TP_3693,1
20000347,2024-01-04,PLT101173,+34600000772,user1715@ex.com,STREET_2460,SHOP_617,ES761000000197,LOC_1025,TP_2418,0
20000346,2024-01-04,PLT101692,+34600000457,user1918@ex.com,STREET_2057,SHOP_77,ES761000003343,LOC_213,TP_6974,1
20000345,2024-01-04,PLT103444,+34600002977,user811@ex.com,STREET_752,SHOP_231,ES761000000618,LOC_223,TP_5834,0
20000344,2024-01-04,PLT101436,+34600001637,user1006@ex.com,STREET_896,SHOP_433,ES761000001437,LOC_1185,TP_3695,0
20000343,2024-01-04,PLT104755,+34600003494,user384@ex.com,STREET_954,SHOP_56,ES761000003091,LOC_1179,TP_5281,0
20000342,2024-01-04,PLT107811,+34600003402,user1183@ex.com,STREET_1313,SHOP_2,ES761000002369,LOC_583,TP_7703,0
20000341,2024-01-04,PLT103842,+34600001030,user784@ex.com,STREET_1364,SHOP_31,ES761000002336,LOC_130,TP_2892,0
20000339,2024-01-04,PLT105652,+34600003476,user2299@ex.com,STREET_1103,SHOP_257,ES761000002695,LOC_1077,TP_7337,0
20000360,2024-01-04,PLT107582,+34600002116,user4013@ex.com,STREET_872,SHOP_66,ES761000001971,LOC_1006,TP_5823,0
20000349,2024-01-04,PLT106301,+34600001561,user72@ex.com,STREET_390,SHOP_276,ES761000001138,LOC_617,TP_7916,0
20000361,2024-01-04,PLT105403,+34600003707,user1796@ex.com,STREET_328,SHOP_509,ES761000000503,LOC_1141,TP_2905,0
20000382,2024-01-04,PLT102218,+34600001956,user4686@ex.com,STREET_2405,SHOP_180,ES761000002537,LOC_143,TP_197,0
20000363,2024-01-04,PLT106068,+34600000036,user850@ex.com,STREET_2193,SHOP_655,ES761000002897,LOC_1028,TP_4538,0
20000338,2024-01-04,PLT104257,+34600003165,user3388@ex.com,STREET_2620,SHOP_714,ES761000002948,LOC_566,TP_2399,0
20000384,2024-01-04,PLT106563,+34600001567,user2810@ex.com,STREET_908,SHOP_258,ES761000003818,LOC_383,TP_6970,0
20000383,2024-01-04,PLT104261,+34600002387,user180@ex.com,STREET_880,SHOP_59,ES761000003134,LOC_97,TP_5651,0
20000381,2024-01-04,PLT103095,+34600000066,user113@ex.com,STREET_2434,SHOP_868,ES761000001217,LOC_1173,TP_7037,0
20000380,2024-01-04,PLT103799,+34600001880,user2031@ex.com,STREET_1410,SHOP_77,ES761000001614,LOC_596,TP_5186,0
20000379,2024-01-04,PLT101144,+34600003834,user2803@ex.com,STREET_641,SHOP_875,ES761000003162,LOC_464,TP_7739,0
20000378,2024-01-04,PLT103998,+34600001555,user676@ex.com,STREET_2198,SHOP_971,ES761000002389,LOC_468,TP_4376,0
20000377,2024-01-04,PLT105759,+34600000580,user92@ex.com,STREET_1790,SHOP_147,ES761000002733,LOC_971,TP_1778,1
20000376,2024-01-04,PLT100248,+34600000325,user3655@ex.com,STREET_2814,SHOP_406,ES761000000696,LOC_687,TP_5555,0
20000375,2024-01-04,PLT107006,+34600000702,user80@ex.com,STREET_192,SHOP_951,ES761000002645,LOC_666,TP_4388,0
20000374,2024-01-04,PLT104202,+34600001525,user3764@ex.com,STREET_2213,SHOP_889,ES761000003968,LOC_1055,TP_4689,0
20000373,2024-01-04,PLT102822,+34600003853,user1566@ex.com,STREET_1567,SHOP_596,ES761000003453,LOC_658,TP_6339,0
20000372,2024-01-04,PLT102101,+34600000089,user4547@ex.com,STREET_2782,SHOP_557,ES761000003521,LOC_1196,TP_6584,0
20000371,2024-01-04,PLT105920,+34600001629,user1400@ex.com,STREET_2216,SHOP_145,ES761000000511,LOC_1166,TP_1699,0
20000370,2024-01-04,PLT107557,+34600003428,user2888@ex.com,STREET_1678,SHOP_879,ES761000001505,LOC_711,TP_3800,0
20000369,2024-01-04,PLT104717,+34600002905,user3080@ex.com,STREET_247,SHOP_265,ES761000002637,LOC_510,TP_2627,0
20000368,2024-01-04,PLT105406,+34600003191,user74@ex.com,STREET_712,SHOP_455,ES761000001187,LOC_715,TP_3208,0
20000367,2024-01-04,PLT106546,+34600000318,user2780@ex.com,STREET_2037,SHOP_579,ES761000001974,LOC_902,TP_651,0
20000366,2024-01-04,PLT107411,+34600001071,user1992@ex.com,STREET_2228,SHOP_110,ES761000001685,LOC_130,TP_6383,0
20000365,2024-01-04,PLT102504,+34600000543,user2457@ex.com,STREET_498,SHOP_823,ES761000000638,LOC_471,TP_1743,1
20000364,2024-01-04,PLT106339,+34600003435,user2726@ex.com,STREET_1558,SHOP_698,ES761000002890,LOC_546,TP_3311,0
20000362,2024-01-04,PLT106581,+34600001499,user376@ex.com,STREET_822,SHOP_535,ES761000003016,LOC_644,TP_6025,0
20000337,2024-01-04,PLT104141,+34600002979,user3694@ex.com,STREET_1984,SHOP_506,ES761000001342,LOC_730,TP_2852,1
20000311,2024-01-04,PLT104763,+34600003184,user2074@ex.com,STREET_2686,SHOP_527,ES761000000097,LOC_192,TP_6431,1
20000335,2024-01-04,PLT102117,+34600000776,user94@ex.com,STREET_2217,SHOP_49,ES761000002536,LOC_276,TP_6502,0
20000309,2024-01-04,PLT106068,+34600000645,user4615@ex.com,STREET_1064,SHOP_730,ES761000002207,LOC_998,TP_1682,0
20000308,2024-01-04,PLT102550,+34600002332,user3424@ex.com,STREET_895,SHOP_85,ES761000003312,LOC_443,TP_876,0
20000307,2024-01-04,PLT101926,+34600000847,user3271@ex.com,STREET_2404,SHOP_857,ES761000003085,LOC_570,TP_2391,0
20000306,2024-01-04,PLT100143,+34600001206,user182@ex.com,STREET_89,SHOP_862,ES761000002176,LOC_1117,TP_506,0
20000305,2024-01-04,PLT100384,+34600003586,user848@ex.com,STREET_924,SHOP_964,ES761000003949,LOC_245,TP_4062,1
20000304,2024-01-04,PLT106666,+34600001846,user597@ex.com,STREET_1361,SHOP_226,ES761000002767,LOC_502,TP_5338,0
20000303,2024-01-04,PLT101895,+34600002695,user12@ex.com,STREET_324,SHOP_425,ES761000001377,LOC_1192,TP_5638,0
20000302,2024-01-04,PLT103071,+34600001379,user4730@ex.com,STREET_2847,SHOP_908,ES761000000436,LOC_550,TP_5956,0
20000301,2024-01-04,PLT100174,+34600002369,user2520@ex.com,STREET_1737,SHOP_473,ES761000000422,LOC_761,TP_1341,0
20000310,2024-01-04,PLT104249,+34600000087,user4519@ex.com,STREET_1229,SHOP_149,ES761000003530,LOC_875,TP_6460,0
20000300,2024-01-04,PLT104257,+34600002903,user4239@ex.com,STREET_1267,SHOP_968,ES761000003419,LOC_897,TP_6175,0
20000298,2024-01-04,PLT101620,+34600003032,user221@ex.com,STREET_250,SHOP_261,ES761000003000,LOC_993,TP_3354,0
20000297,2024-01-04,PLT104862,+34600000547,user4166@ex.com,STREET_207,SHOP_412,ES761000002751,LOC_903,TP_1603,0
20000296,2024-01-04,PLT103117,+34600003782,user773@ex.com,STREET_2369,SHOP_382,ES761000000292,LOC_599,TP_3130,0
20000295,2024-01-04,PLT102834,+34600003707,user3751@ex.com,STREET_1118,SHOP_118,ES761000003559,LOC_70,TP_259,0
20000294,2024-01-04,PLT107335,+34600002618,user1044@ex.com,STREET_1838,SHOP_945,ES761000003695,LOC_366,TP_4862,0
20000293,2024-01-04,PLT106495,+34600001289,user1016@ex.com,STREET_803,SHOP_777,ES761000001651,LOC_165,TP_6447,0
20000292,2024-01-04,PLT101939,+34600000942,user819@ex.com,STREET_1721,SHOP_621,ES761000000495,LOC_497,TP_6325,0
20000291,2024-01-04,PLT102121,+34600001319,user4804@ex.com,STREET_2127,SHOP_412,ES761000001714,LOC_163,TP_7786,1
20000289,2024-01-04,PLT106752,+34600000454,user4519@ex.com,STREET_449,SHOP_842,ES761000002076,LOC_871,TP_4997,0
20000299,2024-01-04,PLT103281,+34600003740,user3656@ex.com,STREET_2460,SHOP_962,ES761000001397,LOC_1033,TP_3900,0
20000336,2024-01-04,PLT101796,+34600001019,user37@ex.com,STREET_862,SHOP_121,ES761000001256,LOC_1165,TP_7793,0
20000290,2024-01-04,PLT102922,+34600000796,user4238@ex.com,STREET_777,SHOP_455,ES761000002808,LOC_711,TP_7252,0
20000313,2024-01-04,PLT107413,+34600001684,user4437@ex.com,STREET_1215,SHOP_126,ES761000001019,LOC_762,TP_4338,0
20000334,2024-01-04,PLT107741,+34600003338,user1236@ex.com,STREET_2084,SHOP_146,ES761000003806,LOC_898,TP_5836,1
20000333,2024-01-04,PLT101261,+34600000643,user2376@ex.com,STREET_1852,SHOP_922,ES761000000974,LOC_438,TP_5889,1
20000332,2024-01-04,PLT103350,+34600001140,user2503@ex.com,STREET_884,SHOP_852,ES761000003840,LOC_686,TP_3152,0
20000331,2024-01-04,PLT104798,+34600000639,user1707@ex.com,STREET_838,SHOP_772,ES761000001152,LOC_683,TP_4808,0
20000330,2024-01-04,PLT104515,+34600002098,user4571@ex.com,STREET_149,SHOP_620,ES761000002226,LOC_435,TP_48,0
20000329,2024-01-04,PLT106705,+34600003196,user1702@ex.com,STREET_621,SHOP_73,ES761000002159,LOC_1118,TP_7181,0
20000312,2024-01-04,PLT107411,+34600001476,user4906@ex.com,STREET_2597,SHOP_482,ES761000000478,LOC_368,TP_6055,0
20000327,2024-01-04,PLT106397,+34600000098,user2560@ex.com,STREET_2380,SHOP_427,ES761000001824,LOC_539,TP_479,0
20000326,2024-01-04,PLT103906,+34600001549,user2612@ex.com,STREET_2271,SHOP_506,ES761000001443,LOC_367,TP_3584,0
20000325,2024-01-04,PLT107617,+34600002198,user2375@ex.com,STREET_1966,SHOP_666,ES761000002215,LOC_790,TP_2837,0
20000328,2024-01-04,PLT102242,+34600000684,user3936@ex.com,STREET_1651,SHOP_26,ES761000001506,LOC_928,TP_5557,0
20000323,2024-01-04,PLT106113,+34600001645,user3875@ex.com,STREET_66,SHOP_341,ES761000000509,LOC_520,TP_4973,0
20000322,2024-01-04,PLT105162,+34600001677,user2043@ex.com,STREET_2812,SHOP_777,ES761000000746,LOC_206,TP_5729,0
20000321,2024-01-04,PLT103545,+34600003857,user1047@ex.com,STREET_75,SHOP_243,ES761000001809,LOC_1058,TP_3573,0
20000320,2024-01-04,PLT102128,+34600003377,user4833@ex.com,STREET_441,SHOP_300,ES761000001370,LOC_370,TP_4411,0
20000319,2024-01-04,PLT104001,+34600000355,user3275@ex.com,STREET_2829,SHOP_314,ES761000003705,LOC_1028,TP_1437,0
20000318,2024-01-04,PLT107459,+34600002852,user3419@ex.com,STREET_2043,SHOP_192,ES761000003807,LOC_822,TP_1127,0
20000317,2024-01-04,PLT100986,+34600003182,user3388@ex.com,STREET_1764,SHOP_979,ES761000002080,LOC_1001,TP_5497,0
20000316,2024-01-04,PLT103348,+34600001779,user304@ex.com,STREET_10,SHOP_444,ES761000002160,LOC_799,TP_4378,0
20000315,2024-01-04,PLT102492,+34600001532,user2913@ex.com,STREET_1696,SHOP_180,ES761000001717,LOC_702,TP_4527,0
20000324,2024-01-04,PLT105440,+34600000603,user2519@ex.com,STREET_593,SHOP_95,ES761000002008,LOC_94,TP_2525,0
20000314,2024-01-04,PLT104007,+34600001630,user2483@ex.com,STREET_380,SHOP_830,ES761000002265,LOC_320,TP_866,0
20000444,2024-01-05,PLT102451,+34600001678,user2892@ex.com,STREET_1937,SHOP_823,ES761000001248,LOC_216,TP_430,0
20000445,2024-01-05,PLT101926,+34600000789,user1@ex.com,STREET_1198,SHOP_830,ES761000001216,LOC_1000,TP_7818,0
20000446,2024-01-05,PLT102354,+34600002019,user3634@ex.com,STREET_721,SHOP_772,ES761000002744,LOC_203,TP_2484,0
20000451,2024-01-05,PLT101620,+34600000950,user3147@ex.com,STREET_1240,SHOP_812,ES761000003379,LOC_301,TP_4422,1
20000448,2024-01-05,PLT104102,+34600002811,user4671@ex.com,STREET_2295,SHOP_279,ES761000000155,LOC_925,TP_1649,0
20000449,2024-01-05,PLT101984,+34600003875,user1086@ex.com,STREET_1667,SHOP_700,ES761000003995,LOC_26,TP_1397,0
20000450,2024-01-05,PLT107872,+34600001849,user2344@ex.com,STREET_2783,SHOP_180,ES761000000149,LOC_573,TP_5985,0
20000447,2024-01-05,PLT103917,+34600002417,user771@ex.com,STREET_1340,SHOP_660,ES761000000108,LOC_756,TP_4521,0
20000443,2024-01-05,PLT101168,+34600000202,user2178@ex.com,STREET_141,SHOP_71,ES761000003913,LOC_454,TP_190,0
20000433,2024-01-05,PLT101083,+34600000825,user4500@ex.com,STREET_810,SHOP_819,ES761000001567,LOC_725,TP_3439,1
20000441,2024-01-05,PLT107213,+34600002275,user2100@ex.com,STREET_2660,SHOP_267,ES761000003233,LOC_404,TP_7596,0
20000440,2024-01-05,PLT104476,+34600003382,user1712@ex.com,STREET_2768,SHOP_467,ES761000002569,LOC_912,TP_1814,0
20000439,2024-01-05,PLT106952,+34600000374,user1842@ex.com,STREET_319,SHOP_661,ES761000000979,LOC_1012,TP_4559,0
20000438,2024-01-05,PLT106345,+34600002817,user799@ex.com,STREET_1595,SHOP_856,ES761000001569,LOC_918,TP_811,0
20000437,2024-01-05,PLT105237,+34600001943,user349@ex.com,STREET_1681,SHOP_184,ES761000003841,LOC_485,TP_1463,0
